tag	count
trembling	63783
motion lines	57256
speed lines	6701
twitching	3964
ear wiggle	1649
shaking	1094
flailing	504
spasm	374
wiggling toes	365
me!me!me! dance (meme)	130
flinch	127
flapping ears	106
impact lines	
motion outlines	
path lines	
thrust lines	
thrusting	
tremble spikes	
