tag	count
full body	642669
upper body	590960
cowboy shot	507095
feet out of frame	131631
profile	91671
portrait	53419
cropped legs	42659
close-up	33236
cropped torso	31112
out of frame	27918
foot out of frame	23084
head out of frame	17964
wide shot	11688
out-of-frame censoring	10738
lower body	5248
cropped shoulders	2203
cropped arms	1186
very wide shot	1120
head only	1059
knees out of frame	1058
cropped head	606
group profile	137
"""cropped"""	
feet out of frame / foot out of frame	
panorama	
