tag	count	related
wavy hair	83159	
drill hair	71624	
straight hair	55536	
messy hair	47455	
twin drills	38613	
hair flaps	36803	
spiked hair	36063	
curly hair	24332	
blunt ends	15384	
wet hair	13131	
pointy hair	5503	
ringlets	5053	
fluffy hair	1380	
tri drills	114	
