tag	count
makeup	96564
lipstick	40183
eyeshadow	37279
eyeliner	21988
red eyeshadow	10056
facepaint	9819
red eyeliner	6374
pink eyeshadow	2715
black eyeliner	1068
smeared lipstick	461
brown eyeshadow	105
