tag	count	related
pubic hair	120919	
female pubic hair	80287	
pubic hair peek	5633	
colored pubic hair	5383	
stray pubic hair	3564	
black pubic hair	3322	
sparse pubic hair	2959	
mismatched pubic hair	2574	
excessive pubic hair	2129	
blonde pubic hair	1828	
white pubic hair	974	
blue pubic hair	949	
purple pubic hair	732	
red pubic hair	713	
brown pubic hair	666	
grey pubic hair	550	
shaped pubic hair	550	
green pubic hair	533	
pink pubic hair	487	
orange pubic hair	243	
aqua pubic hair	148	
