tag	count	related
rainbow	6904	
amber		
aqua		
beige		
black		
blue		
brown		
green		
grey		
indigo		
lavender		
magenta		
maroon		
orange		
pink		
purple		
red		
teal		
turquoise		
violet		
white		
yellow		
