tag	count	related
bare shoulders	892521	
sleeveless	363320	
armpits	226109	
off shoulder	225622	
bare arms	128341	
sleeves rolled up	30117	
shoulder cutout	18382	
sleeves pushed up	3793	
armpit cutout	1752	
low-cut armhole	903	
arm cutout	887	
